	youtube_id	comment	like_num
1329	liamli	slander each other  defame each other expose   unmask each other it was a wonderful entertaining show  thanks presidents of usa xx i have known what you two are doing for now   just show the real you in front of billions audiences  please give back all of your bribers from chinese officials xx oh  this poor world   the most powerful country just given everyone of us a real talk show and entertaining each one of us who watched this show xx but unfortunately the most world are ruled  ludicrously by you  cant you be a bit more serious about this world talk show  to each one of your audience mr biden  no advised president biden  this is real big world talk show and entertaining this world  you really made an none speak english foreigner have to write his true feelings after watching this talk show   please excuse my poor english xx this is really a most serious talk show in this world xx please stop laughing mr biden   please be more serious about this talk show  i just specially come to check the comments  it is really not disappointed me   comments are much more funny than this  american ridiculous talk show	0
1330	lesbofrog	orange is kinda sus let s vote him out	363
1331	ldyrck	its hard to get any word in with this clown   i mean this person         58 19 moderator called pres  vice president  after biden answered the sensitivity question like a pres should	7
1332	lavonnecollier	the american people are saying that you are during a terrible job	11
1333	lauren	my middle school debate was more professional than this	708
1334	lashannonwallace	are they serious   no wayyy    this is america	0
1335	kyrg	bruh i need to do a debate essay over this  which is sad	0
1336	kwk	1 07 40 and by the way  there was unity going to happen  people were calling me for the first time in years  they were calling and they were saying it s time maybe and then what happened  we got hit	0
1337	kittenfriends	they sound like my divorced parents	447
1338	kingmiller1982	ahh good times	0
1339	kelonjohnson	trump is ranting and abnormally loud i think he knew he was sick he s definitely on some type of upper america deserves better	0
1340	kellyL	we not gonne let trump take off our healt insurence	0
1341	josephanderson	great line joe  would you shut up man	0
1342	joey76611	this is a true horror movie  geriatric park	407
1343	jodyrobinson	died of the  flu     and padded numbers why was that not addressed  obama care has never worked why should it start  when you make 10 00 an hour it dosent matter anyways  mask  makes it worse joe covid is a hox joe	4
1344	jesirume	this was a dance moms argument over who gets the solo of president	450
1345	jedlimen123	replay  i still have a headache from watching it the first time	6
1346	jd2616	when one guy is using his two minutes  turn the other guys microphone off	15
1347	jayceputt	this is poggers	0
1348	javsoloO69	is this was a joke it will be the best joke ever but is this real  or the best joke	0
1349	jamesthomas	at 43 minutes and some seconds  did mr  biden say that under him  taxes will not be lowered for the american individual people	0
1350	jaidenj	alternate title  trump doesn t have a vaild argument  so he goes for joe s personal life	162
1351	islem		0
1352	instamaffhewloud	trump 2020	0
1353	iiiapocalyptic	lmao even if their microphones were muted between questions  trump would still try to talk over biden	187
1354	igalgrosman	headlines tomorrow   the candidates have agreed to fight in the mayweather vs logan paul undercard  winner gets america	383
1355	iara	bro if trump wins i will cry         for y all cause i live in europe	62
1356	iKrumpy	biden was two smiles away from punching trump	577
1357	hazeljohnson	america is basically a reality tv show at this point  the world is laughing at us  restoreamerica	347
1358	hayatNuredin	don t ever use the word smart  insanity	0
1359	hashagh	if this wallace doesn t know how to moderate the debate just watch iranian debate on 2008 shame on you  wallace sorry for you	0
1360	harvestheverest	damn i m not american  i came here cuz i was curious on what the presidential debate is like and wanted to get myself educated  but i got this instead	0
1361	hairbandchick1976	at this point  the moderator needs a gavel just to shut them both up	525
1362	guy	04 13 you can see the big oof when trump realised he could ve said thta too	0
1363	greatwhiteshark	goodbye to donald duck   i don t live in united states but i wouldn t stand someone who ain t believe in science and climate change  no matter who he is	0
1364	gourmet	chiden   china biden	0
1365	gimmetheteasis	the moderator needed an air horn lmao	347
1366	giKertsz	i m 10 minutes in and i m so glad they asked the audience not to make noise so i could hear what they are s oh nvm trump can t shut up  d	11
1367	gabicosta	the fact biden apologized for interrupting once lmao  if trump did that he would be apologizing the whole time	58
1368	freespirit	kag	0
1369	fouoiigyhh	i couldn t be in that room as a spectator because i would be laughing all the time	0
1370	flipflapflop	it is what it is	0
1371	eyebrowsoffleakdufuq	it started out so chill and 10 minutes in they re already screaming at eachother	0
