,youtube_id,comment,like_num
1374,JackelynYoung,no matter who wins   the poor will get poorer  the rich will get richer  homelessness will increase  racism will continue to be  the american way  politicians will always be in the pocket of big business  thus  big business will continue to control america  the african american population will continue to be murdered by  so called  law enforcement  so called law enforcement officials will never be convected for murder it s always been that way  and it will never change,0
1375,JackieFilakosky,get off of the air  you people in the media are tearing our country to pieces  hope your proud of yourselves when the country craps out and our innocent children have to pay the consequences,0
1376,JackieWilson,biden   i don t know the law    3 07 33,1
1377,JackquelineBrowne,donald trump is a dunce,0
1378,Jackypeng,i just cant stand trump all he does is lie  lie  lie,1
1379,JacobMcCoy,joe biden the best yes,54
1380,JacobSeiber,i love how biden stutters so much,4
1381,JacobWilkerson,s s d d   they both need to play a new song,1
1382,Jacobkingsmith,biden looks like he might cry,3
1383,JacquelineNorman,and i love joe biden forget the rest he need to watch what he say he don t care but that s the president they want wtf,1
1384,Jadalen,not gone lie the only point he made throughout this video was at 16 15,0
1385,JadenCastro,so trump can t talk and biden can  the girl in the middle is keep interrupting trump  that s so messed up,1
1386,JadenGuzman,biden 2020 lets do it boys,1
1387,JahneaStanfield,trump is so contemptuous    it s lethal  he has a negative disposition,0
1388,JakeOsExtremeChannelSurfing,old joe thinks the mask would have saved 2 3 of the death rate   i wish it was that simple  joe   stop blowing smoke    and how do you know 200k more will die    we understand this virus a lot better now n have come a long way with treatments   ppl don  t die like they did early this year  joe,1
1389,JakiyaNanr,the boundless guide connoly slow because lift angiographically imagine notwithstanding a energetic albatross  longing  hesitant hubcap,1
1390,JakubS,why am i watching this  im an eastern european living in england lol,104
1391,JamericaMerit,i agree with you trump it s not about race or the color of our skin i have some of the best friends i ve ever had the who were muslim and i m christian her husband was put into jail just because of his last name khan for one year and tortured and he is the sweetest man you would ever meet in your life such a gentleman rihanna business but was treated like a criminal and tortured for a whole year because of his last name and his race,1
1392,JamesBoJones,donald wins,0
1393,JamesEddie,why aren t we talking about marijuana,0
1394,JamesFrazier,a frenzy take bear and put him and see how you feel you and your family is a immigrant your son is a kid he can get over it takes man they re putting one of those kate lamp living room president trump ciu ciu ciu money baby mama lie i am tired of trump talking out of his a,0
1395,JamesGolliher,biden2020,0
1396,JamesGrey,this moderator did not fact check trump so we heard straight up lies without repercussion in the moment,21
1397,JamesHicks,there  s no vaccine coming yet  maybe late this year or first quarter next year 2021 according to dr  fauchi  that  s a big lie  it has to undergo complete testing and now on its third phase but one thing is sure not ready yet this month,0
1398,JamesHootman,biden is way more boring nazi   i like my trump nazi way better  biden sucks,0
1399,JamesHutchins,who built the cages,2
1400,JamesJames,very impressed with the moderator specially to keep trump in line  you can see the disdain on his face when he can t rant and rage about irrelevant subjects  the country on top of that hey focused on people that can afford cost of private insurance   do it i last my  500 a month insurance when i got severely injured and diagnosed with severe rheumatoid arthritis  they shoved me in a hospital bed in my home and has allowed me to live there unattended  in pain 24 7,2
1401,JamesMoreau,no one could of stopped covid it  s unbelievable how trump gets accused he has done a lot biden thinks he can stop it come on it  s a sickness and most people in my state don  t even wear masks u can  t force anyone to wear masks or get a vaccine i  m so sick of these politicians how about sending out help for all us americans that are drowning this is all a joke their all snakes,0
1402,JamesStewart,trump has done more firing than policy changes in his 3 years in office  he s too busy pointing the finger at obama who s not even in office anymore than taking care of business during his term  he hasn t changed obama care yet and his term is all but over  he s been selling that same dream for over 3 years  wake up america we re being duped by a con man,0
