	youtube_id	comment	like_num
200	AldoAguilar	donald trump all the way	0
201	AlecRaineAmericanFamilyVlogs	trump 2020	0
202	AlecoGlenz	omg they had to design a whole system for baby trump to follow the rules  omg	0
203	AlejandraGarzon	trump won period	0
204	AlejandroB	sleepy joe was awful  trump fantastic and the journalist was terrible all the time interrupting trump because trump was doing very well the moderator was awful  all the time against trump  go trump	0
205	AlejandroChamacuero	latinos for trump	3
206	AlejandroDanielMoreno	all spanish patriots with trump pence    red waves	2
207	AlejandroPetricioli	congratulations for the victory for 4 more years thanks to god president donald trump god bless you the lord jesus told me long time ago that he chose you to bring down the people that think they are ontuch able	0
208	Alejandronogueerol	i m sorry but biden isn t that good    and i thought trump was bad	23
209	AlekStryker	lmfao joe  i ve been able to accomplish more under trump s presidency than i ever could under 8 years of your s and obama s reignare we going to listen to the same  scientist  that tell us that gender is fluid	100
210	Aleksandar	trump won	1
211	AleksandrMokin	i feel sorry for trump	0
212	AleksandrTsuranov	trump   avalanche of lies	0
213	AlemTiruneh	president trump has become a labor to africa especially to  ethiopia  the leader of a powerful nation  without sympathy to the poor nations our country ethiopia strives to get out of poverty and feed her own people  trump stands besides egypt who benefit from nile without limitation ignoring the source of the nile   he pends funds for our country and suggests blowing of the only dam women hope to stop cooking with woods or students who study with lamp   is it fair  may god give the judgement      who says vengeance is mine  he may stop the fund from his treasury  world bank or imf  but he cannot close every window of blessing if god wants to bless our country  our nation trusts in god very much in heart   let god give him long life  and see the country s progress he tried to smash ten years from now     seating in his couch      trying to change the channel    being pissed of by the news he  hears	0
214	AlemnikenLusang	she s a better actress than chris wallace and joe biden is a compulsive liar and why does she keeps interrupting when the president speaks	262
215	AleronMorales	be careful guys  the democrats have prepared militia with blm and ready to start a civil war and a coup of state with armed groups  the democrats defunded the police to divert the sun towards arming their militias  there are stashes of guns and heavy machine and armed groups ready to take action and siege key government buildings include the white house	0
216	AlessandroManahan	the moderator also looks like a clown with the clown biden and his clown  followers    amdg	1
217	Alex	it s open season for trump  absolute domination	0
218	AlexAbraham	she literally helped trump to win the election just like sleep joe	0
219	AlexB	trump 2020   trump  who built the cages joe   moderator  let s move on   46 19 sounds an aaaaawful lot like   i did not have sexual relations with that woman  miss lewinski	465
